x,y,value
291,329,0
292,329,0
293,329,0
294,329,0
295,329,0
296,329,0
297,329,0
298,329,0
299,329,0
300,329,0
301,329,0
302,329,0
303,329,0
304,329,0
305,329,0
306,329,0
307,329,0
308,329,0
309,329,0
310,329,0
311,329,0.029027089476585388
312,329,0
313,329,0
314,329,0
315,329,0
316,329,0
317,329,0
318,329,0
319,329,0.41243675351142883
320,329,0
291,330,0
292,330,0
293,330,0
294,330,0
295,330,0
296,330,0
297,330,0
298,330,0
299,330,0
300,330,0
301,330,0
302,330,0
303,330,0
304,330,0
305,330,0
306,330,0
307,330,0
308,330,0
309,330,0
310,330,0
311,330,0
312,330,0.009622553363442421
313,330,0
314,330,0
315,330,0
316,330,0.04090927913784981
317,330,0.7540469765663147
318,330,0
319,330,0
320,330,0
291,331,0
292,331,0
293,331,0
294,331,0
295,331,0
296,331,0
297,331,0
298,331,0
299,331,0
300,331,0
301,331,0
302,331,0
303,331,0
304,331,0
305,331,0
306,331,0
307,331,0
308,331,0
309,331,0
310,331,0
311,331,0
312,331,0
313,331,0
314,331,0.05939329043030739
315,331,0.2929385304450989
316,331,0
317,331,0
318,331,1.0253708362579346
319,331,2.281827211380005
320,331,0
291,332,0
292,332,0
293,332,0
294,332,0
295,332,0
296,332,0
297,332,0
298,332,0
299,332,0
300,332,0
301,332,0
302,332,0
303,332,0
304,332,0
305,332,0
306,332,0
307,332,0
308,332,0
309,332,0.020769037306308746
310,332,0
311,332,0
312,332,0
313,332,0
314,332,0.009194687940180302
315,332,0
316,332,1.470543384552002
317,332,0.33240950107574463
318,332,0
319,332,0
320,332,0.35061541199684143
291,333,0
292,333,0
293,333,0
294,333,0
295,333,0
296,333,0
297,333,0
298,333,0
299,333,0
300,333,0
301,333,0
302,333,0
303,333,0
304,333,0
305,333,0
306,333,0
307,333,0.0687054768204689
308,333,0
309,333,0
310,333,0
311,333,0
312,333,0
313,333,0
314,333,0
315,333,0
316,333,0
317,333,0
318,333,0.46356385946273804
319,333,0.8585233688354492
320,333,0.5456756949424744
291,334,0
292,334,0
293,334,0
294,334,0
295,334,0
296,334,0
297,334,0
298,334,0
299,334,0
300,334,0
301,334,0
302,334,0
303,334,0
304,334,0
305,334,0
306,334,0.008956387639045715
307,334,0
308,334,0
309,334,0
310,334,0
311,334,0
312,334,0
313,334,0.011311237700283527
314,334,0.03979618102312088
315,334,0
316,334,0
317,334,0.10365065932273865
318,334,1.0293370485305786
319,334,0.7605264186859131
320,334,0
291,335,0
292,335,0
293,335,0
294,335,0
295,335,0
296,335,0
297,335,0
298,335,0
299,335,0
300,335,0
301,335,0
302,335,0
303,335,0
304,335,0
305,335,0
306,335,0.07931666076183319
307,335,0
308,335,0
309,335,0
310,335,0.003939579240977764
311,335,0
312,335,0
313,335,0
314,335,0
315,335,0
316,335,1.8412953615188599
317,335,1.9258050918579102
318,335,0
319,335,0
320,335,0
291,336,0
292,336,0
293,336,0
294,336,0
295,336,0
296,336,0
297,336,0
298,336,0
299,336,0.012254972010850906
300,336,0
301,336,0
302,336,0
303,336,0.024784408509731293
304,336,0
305,336,0
306,336,0
307,336,0
308,336,0
309,336,0
310,336,0
311,336,0
312,336,0
313,336,0
314,336,0.02062942646443844
315,336,0
316,336,0.8913167715072632
317,336,1.5412675142288208
318,336,2.2701494693756104
319,336,0.18102309107780457
320,336,0
291,337,0
292,337,0
293,337,0
294,337,0
295,337,0
296,337,0
297,337,0
298,337,0
299,337,0
300,337,0
301,337,0
302,337,0
303,337,0
304,337,0
305,337,0
306,337,0
307,337,0
308,337,0.013755000196397305
309,337,0
310,337,0
311,337,0
312,337,0
313,337,0.055463582277297974
314,337,0
315,337,0
316,337,0.09034246951341629
317,337,0
318,337,0
319,337,0.05649852007627487
320,337,0
291,338,0
292,338,0
293,338,0
294,338,0
295,338,0
296,338,0
297,338,0
298,338,0
299,338,0
300,338,0
301,338,0
302,338,0
303,338,0
304,338,0
305,338,0
306,338,0
307,338,0
308,338,0
309,338,0
310,338,0
311,338,0.050398364663124084
312,338,0.04195278137922287
313,338,0.04752420261502266
314,338,0
315,338,0.10690172016620636
316,338,0.17964062094688416
317,338,0.07328660041093826
318,338,0
319,338,0
320,338,0
291,339,0
292,339,0
293,339,0
294,339,0
295,339,0
296,339,0
297,339,0
298,339,0
299,339,0
300,339,0
301,339,0.00594610720872879
302,339,0
303,339,0
304,339,0
305,339,0
306,339,0
307,339,0
308,339,0
309,339,0
310,339,0
311,339,0.04521223157644272
312,339,0
313,339,0.07085726410150528
314,339,0.01078946702182293
315,339,0.04460179805755615
316,339,0
317,339,0
318,339,0.002949691843241453
319,339,0
320,339,0
291,340,0
292,340,0
293,340,0
294,340,0
295,340,0
296,340,0
297,340,0
298,340,0
299,340,0
300,340,0
301,340,0
302,340,0.0039087324403226376
303,340,0
304,340,0
305,340,0
306,340,0
307,340,0
308,340,0
309,340,0
310,340,0
311,340,0
312,340,0.05252479016780853
313,340,0.0013899023178964853
314,340,0.000469587161205709
315,340,0
316,340,0
317,340,0
318,340,0
319,340,0
320,340,0
291,341,0
292,341,0
293,341,0
294,341,0
295,341,0
296,341,0
297,341,0
298,341,0
299,341,0
300,341,0
301,341,0.016022726893424988
302,341,0
303,341,0
304,341,0.007443572394549847
305,341,0
306,341,0
307,341,0
308,341,0
309,341,0
310,341,0.015455203130841255
311,341,0
312,341,0
313,341,0.0036641154438257217
314,341,0.03866475448012352
315,341,0
316,341,0
317,341,0
318,341,0
319,341,0
320,341,0
291,342,0
292,342,0
293,342,0
294,342,0
295,342,0
296,342,0.0030360673554241657
297,342,0
298,342,0
299,342,0
300,342,0
301,342,0
302,342,0
303,342,0
304,342,0
305,342,0
306,342,0
307,342,0
308,342,0
309,342,0
310,342,0.07126720994710922
311,342,0
312,342,0.021131260320544243
313,342,0.02526574581861496
314,342,0
315,342,0
316,342,0
317,342,0
318,342,0
319,342,0
320,342,0
291,343,0
292,343,0
293,343,0
294,343,0
295,343,0
296,343,0
297,343,0
298,343,0
299,343,0
300,343,0
301,343,0
302,343,0
303,343,0
304,343,0
305,343,0
306,343,0
307,343,0
308,343,0
309,343,0
310,343,0.06688862293958664
311,343,0
312,343,0.04825703054666519
313,343,0.0011405257973819971
314,343,0
315,343,0
316,343,0.0051766191609203815
317,343,0.007309728302061558
318,343,0
319,343,0
320,343,0.023133866488933563
291,344,0
292,344,0
293,344,0
294,344,0
295,344,0
296,344,0
297,344,0
298,344,0
299,344,0
300,344,0.020779108628630638
301,344,0.005540309939533472
302,344,0
303,344,0
304,344,0
305,344,0
306,344,0
307,344,0
308,344,0
309,344,0
310,344,0
311,344,0
312,344,0.058457955718040466
313,344,0
314,344,0
315,344,0.04119722172617912
316,344,0.03291219472885132
317,344,0
318,344,0.045248229056596756
319,344,0.02216615155339241
320,344,0
291,345,0
292,345,0
293,345,0
294,345,0
295,345,0
296,345,0
297,345,0
298,345,0
299,345,0
300,345,0
301,345,0
302,345,0
303,345,0
304,345,0
305,345,0
306,345,0
307,345,0
308,345,0
309,345,0
310,345,0
311,345,0
312,345,0.10073032975196838
313,345,0
314,345,0
315,345,0
316,345,0.015227473340928555
317,345,0
318,345,0.011749401688575745
319,345,0.055838048458099365
320,345,0
291,346,0
292,346,0
293,346,0
294,346,0
295,346,0
296,346,0
297,346,0
298,346,0
299,346,0
300,346,0
301,346,0
302,346,0
303,346,0
304,346,0
305,346,0
306,346,0
307,346,0
308,346,0
309,346,0
310,346,0.01615219935774803
311,346,0
312,346,0.05696699023246765
313,346,0
314,346,0.019721223041415215
315,346,0
316,346,0
317,346,0
318,346,0
319,346,0.09520360082387924
320,346,0.012921921908855438
291,347,0
292,347,0
293,347,0
294,347,0
295,347,0
296,347,0
297,347,0
298,347,0
299,347,0
300,347,0
301,347,0
302,347,0
303,347,0
304,347,0
305,347,0
306,347,0
307,347,0
308,347,0
309,347,0
310,347,0.0052528358064591885
311,347,0
312,347,0
313,347,0.05867815762758255
314,347,0.02560603618621826
315,347,0
316,347,0
317,347,0
318,347,0
319,347,0
320,347,0
291,348,0
292,348,0
293,348,0
294,348,0
295,348,0
296,348,0
297,348,0
298,348,0
299,348,0
300,348,0
301,348,0
302,348,0
303,348,0
304,348,0
305,348,0
306,348,0
307,348,0
308,348,0
309,348,0
310,348,0.001447790302336216
311,348,0.010423785075545311
312,348,0
313,348,0.12777110934257507
314,348,0
315,348,0
316,348,0
317,348,0
318,348,0.013983006589114666
319,348,0
320,348,0
291,349,0
292,349,0
293,349,0
294,349,0
295,349,0
296,349,0
297,349,0
298,349,0
299,349,0
300,349,0
301,349,0
302,349,0
303,349,0
304,349,0
305,349,0
306,349,0
307,349,0
308,349,0
309,349,0.015325873158872128
310,349,0
311,349,0
312,349,0
313,349,0.11803030222654343
314,349,0.04425765573978424
315,349,0.022732622921466827
316,349,0
317,349,0
318,349,0
319,349,0
320,349,0
291,350,0
292,350,0
293,350,0
294,350,0
295,350,0
296,350,0
297,350,0
298,350,0
299,350,0
300,350,0
301,350,0
302,350,0
303,350,0
304,350,0
305,350,0
306,350,0
307,350,0
308,350,0
309,350,0.0055488902144134045
310,350,0.07655689120292664
311,350,0.021837111562490463
312,350,0
313,350,0
314,350,0.10215231031179428
315,350,0.044624213129282
316,350,0.007971496321260929
317,350,0
318,350,0
319,350,0
320,350,0
